,,,,,,,
Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
2019,"FLOUNDER, SUMMER","866,403",393,"3,488,450","4,104,059",Public,Commercial
2019,"FLOUNDER, WINTER","5,256",2,"15,959","18,775",Public,Commercial
2019,"FLOUNDER, WITCH",,,,,Confidential,Commercial
2019,"FLOUNDER, YELLOWTAIL",316,0,812,955,Public,Commercial
2019,GARFISHES **,27,0,13,16,Public,Commercial
2019,GOOSEFISH,"1,526,904",693,"1,032,059","1,214,187",Public,Commercial
2019,"GOOSEFISH, BLACKFIN",,,,,Confidential,Commercial
2019,"GUITARFISH, BANDED",685,0,,,Public,Commercial
2019,HADDOCK,84,0,120,142,Public,Commercial
2019,"HAKE, OFFSHORE",,,,,Confidential,Commercial
2019,"HAKE, RED","233,524",106,"124,605","146,594",Public,Commercial
2019,"HAKE, SILVER","1,409,004",639,"1,270,500","1,494,706",Public,Commercial
2019,"HAKE, SPOTTED",,,,,Confidential,Commercial
2019,"HAKE, WHITE",116,0,86,101,Public,Commercial
2019,"HAKES, MERLUCCIUS (GENUS) **","1,741",1,"2,316","2,724",Public,Commercial
2019,"HAKES, RED AND WHITE **",186,0,117,137,Public,Commercial
2019,"HERRING, ATLANTIC","21,176",10,"13,962","16,426",Public,Commercial
2019,"HERRING, ATLANTIC THREAD",,,,,Confidential,Commercial
2019,"HERRING, BLUEBACK",,,,,Confidential,Commercial
2019,"HERRING, ROUND",,,,,Confidential,Commercial
2019,HERRINGS **,,,,,Confidential,Commercial
2019,"HERRINGS, RIVER **","2,978",1,,,Public,Commercial
2019,HOUNDFISH,,,,,Confidential,Commercial
2019,"JACK, BAR",,,,,Confidential,Commercial
2019,"JACK, CREVALLE","1,188",1,"1,349","1,587",Public,Commercial
2019,KILLIFISHES **,,,,,Confidential,Commercial
2019,"KINGFISH, NORTHERN",540,0,576,678,Public,Commercial
2019,KINGFISHES **,46,0,65,77,Public,Commercial
2019,"LOBSTER, AMERICAN","112,107",51,"689,899","811,646",Public,Commercial
2019,"MACKEREL, ATLANTIC","107,180",49,"54,114","63,663",Public,Commercial
2019,"MACKEREL, ATLANTIC CHUB","2,183",1,"3,993","4,697",Public,Commercial
2019,"MACKEREL, KING",,,,,Confidential,Commercial
2019,"MACKEREL, SPANISH","5,683",3,"15,560","18,306",Public,Commercial
2019,MENHADENS **,"973,953",442,"177,738","209,104",Public,Commercial
2019,MULLETS **,"1,971",1,"2,759","3,246",Public,Commercial
2019,"MUSSEL, SEA",247,0,264,310,Public,Commercial
2019,"NEEDLEFISH, ATLANTIC",,,,,Confidential,Commercial
2019,OPAH,,,,,Confidential,Commercial
2019,"OYSTER, EASTERN","336,689",153,"1,772,303","2,085,063",Public,Commercial
2019,"PERCH, WHITE","6,416",3,"7,991","9,401",Public,Commercial
2019,"PERCHES, TRUE **",,,,,Confidential,Commercial
2019,PINFISH,,,,,Confidential,Commercial
2019,POLLOCK,235,0,370,435,Public,Commercial
2019,POMFRETS **,,,,,Confidential,Commercial
2019,"POMPANO, FLORIDA",7,0,20,24,Public,Commercial
2019,"PORGY, JOLTHEAD",,,,,Confidential,Commercial
2019,"PORGY, RED",,,,,Confidential,Commercial
2019,"PUFFER, NORTHERN","61,599",28,"66,914","78,722",Public,Commercial
2019,"PUFFERS, TETRAODONTIDAE (FAMILY) **",645,0,"2,286","2,690",Public,Commercial
2019,"REDFISH, ACADIAN",,,,,Confidential,Commercial
2019,"ROSEFISH, BLACKBELLY",,,,,Confidential,Commercial
2019,"SCALLOP, BAY","28,732",13,"646,860","761,012",Public,Commercial
2019,"SCALLOP, SEA","102,980",47,"997,898","1,173,998",Public,Commercial
2019,SCUP,"4,067,582","1,845","3,199,525","3,764,147",Public,Commercial
2019,"SEAROBIN, ARMORED",,,,,Confidential,Commercial
2019,"SEAROBIN, NORTHERN","1,929",1,865,"1,017",Public,Commercial
2019,"SEAROBIN, STRIPED",,,,,Confidential,Commercial
2019,SEAROBINS **,"11,981",5,"3,917","4,608",Public,Commercial
2019,"SEAROBINS, NORTH AMERICAN **",675,0,,,Public,Commercial
2019,"SEATROUT, SPOTTED",,,,,Confidential,Commercial
2019,"SHAD, AMERICAN","1,448",1,644,757,Public,Commercial
2019,"SHAD, GIZZARD",,,,,Confidential,Commercial
2019,"SHAD, HICKORY",43,0,22,26,Public,Commercial
2019,SHARK FINS **,,,,,Confidential,Commercial
2019,"SHARK, DOGFISH, SMOOTH","280,143",127,"173,094","203,640",Public,Commercial
2019,"SHARK, DOGFISH, SPINY","31,731",14,"20,143","23,698",Public,Commercial
2019,"SHARK, HAMMERHEAD, SMOOTH",,,,,Confidential,Commercial
2019,"SHARK, LEMON",,,,,Confidential,Commercial
2019,"SHARK, MAKO, SHORTFIN",,,,,Confidential,Commercial
2019,"SHARK, SANDBAR",,,,,Confidential,Commercial
2019,"SHARK, SHARPNOSE, ATLANTIC",,,,,Confidential,Commercial
2019,"SHARK, THRESHER","1,091",0,"1,164","1,369",Public,Commercial
2019,SHEEPSHEAD,62,0,58,68,Public,Commercial
2019,SHRIMPS **,,,,,Confidential,Commercial
2019,"SHRIMPS, MANTIS **",513,0,"1,163","1,368",Public,Commercial
2019,"SHRIMPS, PENAEID **",,,,,Confidential,Commercial
2019,"SILVERSIDE, ATLANTIC","63,284",29,"122,536","144,160",Public,Commercial
2019,"SILVERSIDES, ATHERINIDAE (FAMILY) **","6,653",3,"11,111","13,071",Public,Commercial
2019,"SKATE, BARNDOOR","8,866",4,"2,753","3,239",Public,Commercial
2019,"SKATE, CLEARNOSE","1,081",0,524,616,Public,Commercial
2019,"SKATE, LITTLE",,,,,Confidential,Commercial
2019,"SKATE, SMOOTH","442,010",200,"148,619","174,846",Public,Commercial
2019,"SKATE, THORNY",,,,,Confidential,Commercial
2019,"SKATE, WINTER","967,037",439,"265,052","311,825",Public,Commercial
2019,"SKATES, RAJIDAE (FAMILY) **","59,988",27,"21,883","25,744",Public,Commercial
2019,"SNAILS, MOON **",,,,,Confidential,Commercial
2019,"SNAPPER, RED",,,,,Confidential,Commercial
2019,"SNAPPERS, LUTJANIDAE (FAMILY) **",,,,,Confidential,Commercial
2019,SPOT,"22,562",10,"23,386","27,513",Public,Commercial
2019,"SQUID, LONGFIN LOLIGO","4,026,465","1,826","6,792,523","7,991,203",Public,Commercial
2019,"SQUID, SHORTFIN ILLEX",,,,,Confidential,Commercial
2019,SQUIDS **,,,,,Confidential,Commercial
2019,"STARGAZER, NORTHERN",,,,,Confidential,Commercial
2019,"STARS, OTHER SEA **",,,,,Confidential,Commercial
2019,"STINGRAY, ATLANTIC",,,,,Confidential,Commercial
2019,SWORDFISH,"52,916",24,"165,834","195,099",Public,Commercial
2019,TARPON,,,,,Confidential,Commercial
2019,TAUTOG,"277,065",126,"1,087,335","1,279,218",Public,Commercial
2019,"TILEFISH, BLUELINE","4,121",2,"10,468","12,315",Public,Commercial
2019,"TILEFISH, GOLDEN","1,122,384",509,"4,049,856","4,764,536",Public,Commercial
2019,"TOADFISH, OYSTER",,,,,Confidential,Commercial
2019,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",,,,,Confidential,Commercial
2019,"TRIGGERFISH, GRAY",205,0,481,566,Public,Commercial
2019,TRIGGERFISHES **,"2,271",1,"5,963","7,015",Public,Commercial
2019,"TUNA, ALBACORE","18,034",8,"16,124","18,969",Public,Commercial
2019,"TUNA, BIGEYE","89,908",41,"415,312","488,602",Public,Commercial
2019,"TUNA, BLUEFIN","5,400",2,"22,666","26,666",Public,Commercial
2019,"TUNA, LITTLE TUNNY","7,643",3,"10,544","12,405",Public,Commercial
2019,"TUNA, SKIPJACK",,,,,Confidential,Commercial
2019,"TUNA, YELLOWFIN","114,758",52,"336,285","395,629",Public,Commercial
2019,"VERTEBRATES, JAWED",,,,,Confidential,Commercial
2019,"VERTEBRATES, JAWED",,,-1,-1,Public,Commercial
2019,WAHOO,201,0,785,924,Public,Commercial
2019,WEAKFISH,"21,012",10,"53,792","63,284",Public,Commercial
2019,"WHELK, KNOBBED","1,363",1,"3,572","4,202",Public,Commercial
2019,"WHELK, LIGHTNING",,,,,Confidential,Commercial
2019,"WHELK, WAVED",,,,,Confidential,Commercial
2019,WHELKS **,"17,698",8,"25,441","29,930",Public,Commercial
2019,WINDOWPANE,"5,066",2,"2,566","3,019",Public,Commercial
2019,WITHHELD FOR CONFIDENTIALITY,"1,272,246",577,"974,446","1,146,407",Public,Commercial
2020,ALEWIFE,316,0,158,183,Public,Commercial
2020,AMBERJACKS **,669,0,785,911,Public,Commercial
2020,"ANCHOVY, BAY",,,,,Confidential,Commercial
2020,BARRELFISH,,,,,Confidential,Commercial
2020,"BASS, BANK SEA",,,,,Confidential,Commercial
2020,"BASS, BLACK SEA","415,036",188,"1,134,565","1,316,201",Public,Commercial
2020,"BASS, STRIPED","193,000",88,"648,481","752,298",Public,Commercial
2020,BLUEFISH,"347,799",158,"260,205","301,862",Public,Commercial
2020,"BONITO, ATLANTIC",582,0,"1,037","1,202",Public,Commercial
2020,"BULLHEAD, BROWN",,,,,Confidential,Commercial
2020,BUTTERFISH,"394,277",179,"450,740","522,901",Public,Commercial
2020,"BUTTERFISH, GULF",,,,,Confidential,Commercial
2020,"CARP, COMMON",,,,,Confidential,Commercial
2020,"CATFISHES, BULLHEAD **",,,,,Confidential,Commercial
2020,"CLAM, ARK, BLOOD",55,0,269,312,Public,Commercial
2020,"CLAM, QUAHOG, NORTHERN","1,109,115",503,"5,133,930","5,955,836",Public,Commercial
2020,"CLAM, RAZOR, ATLANTIC","15,341",7,"243,510","282,494",Public,Commercial
2020,"CLAM, SOFT","89,600",41,"419,999","487,238",Public,Commercial
2020,"CLAM, SURF, ATLANTIC","340,269",154,"230,183","267,034",Public,Commercial
2020,"CLAMS, PITAR **",300,0,,,Public,Commercial
2020,COBIA,"5,172",2,"5,605","6,502",Public,Commercial
2020,"COD, ATLANTIC","5,590",3,"15,940","18,492",Public,Commercial
2020,"CRAB, ATLANTIC ROCK",,,,,Confidential,Commercial
2020,"CRAB, BLUE","271,183",123,"415,035","481,479",Public,Commercial
2020,"CRAB, GREEN",,,,,Confidential,Commercial
2020,"CRAB, HORSESHOE","116,703",53,"67,322","78,100",Public,Commercial
2020,"CRAB, JONAH","105,841",48,"84,185","97,663",Public,Commercial
2020,"CRAB, LADY",,,,,Confidential,Commercial
2020,"CRABS, SPIDER **",,,,,Confidential,Commercial
2020,CRUSTACEANS **,,,,,Confidential,Commercial
2020,CUNNER,777,0,"2,240","2,599",Public,Commercial
2020,DOLPHINFISH **,"10,662",5,"34,963","40,560",Public,Commercial
2020,"DORY, BUCKLER","3,249",1,"5,720","6,635",Public,Commercial
2020,"DRUM, BLACK",110,0,143,165,Public,Commercial
2020,DRUMS **,,,,,Confidential,Commercial
2020,"EEL, AMERICAN","16,092",7,"51,961","60,280",Public,Commercial
2020,"EEL, CONGER","1,143",1,"1,216","1,411",Public,Commercial
2020,ESCOLAR,394,0,681,790,Public,Commercial
2020,"FLOUNDER, AMERICAN PLAICE","7,380",3,"6,538","7,585",Public,Commercial
2020,"FLOUNDER, FOURSPOT","1,085",0,841,976,Public,Commercial
2020,"FLOUNDER, SUMMER","870,876",395,"2,965,272","3,439,991",Public,Commercial
2020,"FLOUNDER, WINTER","12,153",6,"29,046","33,696",Public,Commercial
2020,"FLOUNDER, WITCH",75,0,124,144,Public,Commercial
2020,"FLOUNDER, YELLOWTAIL",333,0,776,900,Public,Commercial
2020,GARFISHES **,,,,,Confidential,Commercial
2020,GOOSEFISH,"1,019,008",462,"533,270","618,643",Public,Commercial
2020,"GOOSEFISH, BLACKFIN",,,,,Confidential,Commercial
2020,"GUITARFISH, BANDED",,,,,Confidential,Commercial
2020,"HAKE, OFFSHORE",,,,,Confidential,Commercial
2020,"HAKE, RED","175,339",80,"99,200","115,082",Public,Commercial
2020,"HAKE, SILVER","1,708,083",775,"1,681,800","1,951,044",Public,Commercial
2020,"HAKE, WHITE",,,,,Confidential,Commercial
2020,"HAKES, MERLUCCIUS (GENUS) **","1,050",0,"1,300","1,508",Public,Commercial
2020,"HAKES, RED AND WHITE **",35,0,17,19,Public,Commercial
2020,"HERRING, ATLANTIC","16,977",8,"9,069","10,521",Public,Commercial
2020,"HERRING, BLUEBACK",83,0,29,34,Public,Commercial
2020,"HERRING, ROUND",,,,,Confidential,Commercial
2020,HERRINGS **,"1,911",1,695,806,Public,Commercial
2020,"HERRINGS, RIVER **","2,055",1,,,Public,Commercial
2020,"JACK, BAR",,,,,Confidential,Commercial
2020,"JACK, CREVALLE","3,460",2,"4,546","5,273",Public,Commercial
2020,KILLIFISHES **,,,,,Confidential,Commercial
2020,"KINGFISH, NORTHERN",360,0,430,499,Public,Commercial
2020,KINGFISHES **,,,,,Confidential,Commercial
2020,LITTLE/WINTER SKATE MIX **,,,,,Confidential,Commercial
2020,"LOBSTER, AMERICAN","111,678",51,"641,455","744,147",Public,Commercial
2020,"MACKEREL, ATLANTIC","25,477",12,"19,519","22,644",Public,Commercial
2020,"MACKEREL, ATLANTIC CHUB","3,948",2,"4,813","5,584",Public,Commercial
2020,"MACKEREL, FRIGATE",,,,,Confidential,Commercial
2020,"MACKEREL, KING",,,,,Confidential,Commercial
2020,"MACKEREL, SPANISH","3,023",1,"6,230","7,227",Public,Commercial
2020,"MARLIN, BLUE",,,,,Confidential,Commercial
2020,MENHADENS **,"4,400,250","1,996","849,893","985,955",Public,Commercial
2020,MULLETS **,"5,149",2,"6,789","7,876",Public,Commercial
2020,"MUSSEL, SEA",774,0,826,958,Public,Commercial
2020,"NEEDLEFISH, ATLANTIC",,,,,Confidential,Commercial
2020,OPAH,,,,,Confidential,Commercial
2020,"OYSTER, EASTERN","300,632",136,"3,197,868","3,709,824",Public,Commercial
2020,"PERCH, WHITE","5,092",2,"9,561","11,092",Public,Commercial
2020,"PERCH, YELLOW",,,,,Confidential,Commercial
2020,"PERCHES, TRUE **",136,0,,,Public,Commercial
2020,POLLOCK,83,0,140,162,Public,Commercial
2020,"POMPANO, FLORIDA",,,,,Confidential,Commercial
2020,"PORGY, RED",,,,,Confidential,Commercial
2020,"PUFFER, NORTHERN","20,070",9,"41,691","48,365",Public,Commercial
2020,"PUFFERS, TETRAODONTIDAE (FAMILY) **",823,0,"3,421","3,969",Public,Commercial
2020,"RAVEN, SEA",,,,,Confidential,Commercial
2020,RAYS **,,,,,Confidential,Commercial
2020,"REDFISH, ACADIAN",,,,,Confidential,Commercial
2020,RIBBONFISHES **,,,,,Confidential,Commercial
2020,"RUNNER, BLUE",,,,,Confidential,Commercial
2020,"SCALLOP, BAY","4,128",2,"98,693","114,493",Public,Commercial
2020,"SCALLOP, SEA","128,215",58,"1,277,198","1,481,668",Public,Commercial
2020,SCUP,"4,819,807","2,186","4,015,557","4,658,419",Public,Commercial
2020,"SEAROBIN, ARMORED",,,,,Confidential,Commercial
2020,"SEAROBIN, NORTHERN",949,0,277,322,Public,Commercial
2020,"SEAROBIN, STRIPED",,,,,Confidential,Commercial
2020,SEAROBINS **,"4,508",2,962,"1,116",Public,Commercial
2020,"SEAROBINS, NORTH AMERICAN **",56,0,,,Public,Commercial
2020,"SEATROUT, SPOTTED",,,,,Confidential,Commercial
2020,"SHAD, AMERICAN",970,0,425,493,Public,Commercial
2020,"SHAD, GIZZARD",,,,,Confidential,Commercial
2020,"SHAD, HICKORY",501,0,286,332,Public,Commercial
2020,"SHARK, DOGFISH, SMOOTH","237,765",108,"174,436","202,362",Public,Commercial
2020,"SHARK, DOGFISH, SPINY","13,870",6,"6,566","7,617",Public,Commercial
2020,"SHARK, HAMMERHEAD, GREAT",,,,,Confidential,Commercial
2020,"SHARK, MAKO, SHORTFIN","2,210",1,"2,855","3,312",Public,Commercial
2020,"SHARK, THRESHER",,,,,Confidential,Commercial
2020,SHRIMPS **,,,,,Confidential,Commercial
2020,"SHRIMPS, CRANGON **",,,,,Confidential,Commercial
2020,"SHRIMPS, MANTIS **","1,459",1,"2,525","2,929",Public,Commercial
2020,"SHRIMPS, PENAEID **",,,,,Confidential,Commercial
2020,"SILVERSIDE, ATLANTIC","54,882",25,"91,574","106,234",Public,Commercial
2020,"SILVERSIDES, ATHERINIDAE (FAMILY) **",,,,,Confidential,Commercial
2020,"SKATE, BARNDOOR",,,,,Confidential,Commercial
2020,"SKATE, CLEARNOSE",,,,,Confidential,Commercial
2020,"SKATE, LITTLE","46,290",21,"7,527","8,732",Public,Commercial
2020,"SKATE, SMOOTH","335,259",152,"102,072","118,413",Public,Commercial
2020,"SKATE, THORNY",,,,,Confidential,Commercial
2020,"SKATE, WINTER","1,012,035",459,"276,516","320,784",Public,Commercial
2020,"SKATES, RAJIDAE (FAMILY) **","31,195",14,"9,289","10,776",Public,Commercial
2020,"SNAIL, SLIPPER LIMPET",,,,,Confidential,Commercial
2020,"SNAPPER, DOG",,,,,Confidential,Commercial
2020,"SNAPPER, RED",582,0,"2,659","3,085",Public,Commercial
2020,SPOT,684,0,792,919,Public,Commercial
2020,"SQUID, LONGFIN LOLIGO","2,736,269","1,241","3,615,044","4,193,786",Public,Commercial
2020,"SQUID, SHORTFIN ILLEX",,,,,Confidential,Commercial
2020,SQUIDS **,,,,,Confidential,Commercial
2020,"STARGAZER, NORTHERN",16,0,7,8,Public,Commercial
2020,SWORDFISH,"62,575",28,"226,365","262,604",Public,Commercial
2020,TARPON,,,,,Confidential,Commercial
2020,TAUTOG,"221,203",100,"800,179","928,282",Public,Commercial
2020,"TILEFISH, BLUELINE","1,850",1,"4,879","5,660",Public,Commercial
2020,"TILEFISH, GOLDEN","996,388",452,"3,605,367","4,182,561",Public,Commercial
2020,"TOADFISH, OYSTER",,,,,Confidential,Commercial
2020,"TRIGGERFISH, GRAY",22,0,45,53,Public,Commercial
2020,TRIGGERFISHES **,"2,277",1,"6,100","7,077",Public,Commercial
2020,"TROUT, RAINBOW",,,,,Confidential,Commercial
2020,"TUNA, ALBACORE","12,008",5,"14,444","16,756",Public,Commercial
2020,"TUNA, BIGEYE","63,023",29,"296,289","343,723",Public,Commercial
2020,"TUNA, BLUEFIN","9,363",4,"22,360","25,940",Public,Commercial
2020,"TUNA, LITTLE TUNNY",693,0,"1,159","1,345",Public,Commercial
2020,"TUNA, SKIPJACK",,,,,Confidential,Commercial
2020,"TUNA, YELLOWFIN","49,227",22,"139,611","161,962",Public,Commercial
2020,"VERTEBRATES, JAWED",,,,,Confidential,Commercial
2020,WAHOO,311,0,"1,188","1,378",Public,Commercial
2020,WEAKFISH,"41,338",19,"83,564","96,942",Public,Commercial
2020,"WHELK, KNOBBED","4,708",2,"5,834","6,768",Public,Commercial
2020,"WHELK, WAVED",,,,,Confidential,Commercial
2020,WHELKS **,"19,742",9,"27,454","31,850",Public,Commercial
2020,WINDOWPANE,"8,146",4,"4,537","5,263",Public,Commercial
2020,WITHHELD FOR CONFIDENTIALITY,"88,950",40,"49,195","57,071",Public,Commercial
2021,ALEWIFE,,,,,Confidential,Commercial
2021,AMBERJACKS **,,,,,Confidential,Commercial
2021,"ANCHOVY, BAY",,,,,Confidential,Commercial
2021,BARRELFISH,,,,,Confidential,Commercial
2021,"BASS, BANK SEA",103,0,359,398,Public,Commercial
2021,"BASS, BLACK SEA","458,159",208,"1,664,771","1,847,693",Public,Commercial
2021,"BASS, STRIPED","204,448",93,"787,760","874,318",Public,Commercial
2021,"BASSES, MIXED SEA **",,,,,Confidential,Commercial
2021,BLUEFISH,"334,247",152,"308,707","342,627",Public,Commercial
2021,"BONITO, ATLANTIC",794,0,"1,630","1,809",Public,Commercial
2021,BUTTERFISH,"406,158",184,"525,878","583,660",Public,Commercial
2021,"BUTTERFISH, GULF",,,,,Confidential,Commercial
2021,"CARP, COMMON",,,,,Confidential,Commercial
2021,"CATFISHES, BULLHEAD **",,,,,Confidential,Commercial
2021,"CLAM, QUAHOG, NORTHERN","1,498,993",680,"6,202,158","6,883,639",Public,Commercial
2021,"CLAM, RAZOR, ATLANTIC",,,,,Confidential,Commercial
2021,"CLAM, SOFT","45,337",21,"212,515","235,866",Public,Commercial
2021,"CLAM, SURF, ATLANTIC",,,,,Confidential,Commercial
2021,COBIA,"1,666",1,"2,016","2,238",Public,Commercial
2021,"COD, ATLANTIC","4,067",2,"12,558","13,938",Public,Commercial
2021,CONCHS **,173,0,"1,429","1,586",Public,Commercial
2021,"CRAB, ATLANTIC ROCK",,,,,Confidential,Commercial
2021,"CRAB, BLUE","328,349",149,"552,788","613,527",Public,Commercial
2021,"CRAB, GREEN",,,,,Confidential,Commercial
2021,"CRAB, HORSESHOE","243,243",110,"117,530","130,444",Public,Commercial
2021,"CRAB, JONAH","72,066",33,"82,292","91,334",Public,Commercial
2021,"CRABS, HERMIT, PAGURUS (GENUS) **",,,,,Confidential,Commercial
2021,"CRABS, SPIDER **",,,,,Confidential,Commercial
2021,"CROAKER, ATLANTIC",,,,,Confidential,Commercial
2021,CUNNER,774,0,"2,939","3,261",Public,Commercial
2021,DOLPHINFISH **,"19,117",9,"70,236","77,953",Public,Commercial
2021,"DORY, BUCKLER","12,513",6,"11,072","12,289",Public,Commercial
2021,"DRUM, BLACK",75,0,98,109,Public,Commercial
2021,DRUMS **,,,,,Confidential,Commercial
2021,"EEL, AMERICAN","14,011",6,"71,679","79,555",Public,Commercial
2021,"EEL, CONGER",889,0,939,"1,042",Public,Commercial
2021,"EELS, CUSK **",,,,,Confidential,Commercial
2021,"FLOUNDER, AMERICAN PLAICE","4,459",2,"5,000","5,550",Public,Commercial
2021,"FLOUNDER, FOURSPOT","2,203",1,"2,188","2,428",Public,Commercial
2021,"FLOUNDER, SUMMER","1,052,927",478,"3,784,180","4,199,977",Public,Commercial
2021,"FLOUNDER, WINTER","4,098",2,"10,492","11,644",Public,Commercial
2021,"FLOUNDER, WITCH",,,,,Confidential,Commercial
2021,"FLOUNDER, YELLOWTAIL",,,,,Confidential,Commercial
2021,GARFISHES **,198,0,130,144,Public,Commercial
2021,GOATFISHES **,,,,,Confidential,Commercial
2021,GOOSEFISH,"686,470",311,"454,051","503,941",Public,Commercial
2021,"GOOSEFISH, BLACKFIN","1,659",1,"3,125","3,468",Public,Commercial
2021,"GUITARFISH, BANDED",,,,,Confidential,Commercial
2021,"HAKE, OFFSHORE",,,,,Confidential,Commercial
2021,"HAKE, RED","104,903",48,"70,647","78,409",Public,Commercial
2021,"HAKE, SILVER","564,802",256,"661,654","734,355",Public,Commercial
2021,"HAKE, WHITE","2,002",1,"2,050","2,275",Public,Commercial
2021,"HAKES, MERLUCCIUS (GENUS) **","2,064",1,"3,076","3,414",Public,Commercial
2021,"HAKES, RED AND WHITE **",,,,,Confidential,Commercial
2021,"HERRING, ATLANTIC","16,706",8,"18,371","20,390",Public,Commercial
2021,"HERRING, BLUEBACK",,,,,Confidential,Commercial
2021,"HERRING, ROUND",,,,,Confidential,Commercial
2021,HERRINGS **,,,,,Confidential,Commercial
2021,"HERRINGS, RIVER **",974,0,,,Public,Commercial
2021,"JACK, CREVALLE",161,0,157,174,Public,Commercial
2021,KILLIFISHES **,,,,,Confidential,Commercial
2021,"KINGFISH, NORTHERN","1,442",1,"2,162","2,400",Public,Commercial
2021,KINGFISHES **,414,0,271,300,Public,Commercial
2021,"LIZARDFISH, INSHORE",,,,,Confidential,Commercial
2021,"LOBSTER, AMERICAN","109,117",49,"885,893","983,233",Public,Commercial
2021,"MACKEREL, ATLANTIC","27,706",13,"20,953","23,255",Public,Commercial
2021,"MACKEREL, ATLANTIC CHUB",262,0,192,213,Public,Commercial
2021,"MACKEREL, FRIGATE",,,,,Confidential,Commercial
2021,"MACKEREL, KING",,,,,Confidential,Commercial
2021,"MACKEREL, SPANISH","6,217",3,"11,966","13,281",Public,Commercial
2021,MENHADENS **,"3,424,785","1,553","569,053","631,579",Public,Commercial
2021,MINNOWS **,,,,,Confidential,Commercial
2021,MULLETS **,"2,978",1,"3,005","3,335",Public,Commercial
2021,"MUSSEL, SEA",,,,,Confidential,Commercial
2021,"NEEDLEFISH, ATLANTIC",,,,,Confidential,Commercial
2021,"OYSTER, EASTERN","339,001",154,"1,784,218","1,980,265",Public,Commercial
2021,"PERCH, WHITE","4,466",2,"3,921","4,352",Public,Commercial
2021,PINFISH,,,,,Confidential,Commercial
2021,POLLOCK,"1,206",1,"2,624","2,913",Public,Commercial
2021,POMFRETS **,,,,,Confidential,Commercial
